municipio,CVEGEO,tdpa_mean,no_tdpa_mean,punto_generador_count,no_punto_generador_count,m_mean,no_m_mean,a_mean,no_a_mean,b_mean,no_b_mean,c2_mean,no_c2_mean,c3_mean,no_c3_mean,t3s2_mean,no_t3s2_mean,t3s3_mean,no_t3s3_mean,t3s2r4_mean,no_t3s2r4_mean,otros_mean,no_otros_mean,aa_mean,no_aa_mean,bb_mean,no_bb_mean,cc_mean,no_cc_mean
Cocotitlán,15022,15653.628571428571,0,4.0,0,3.4980952380952384,0,85.54666666666667,0,0.8180952380952381,0,6.143809523809524,0,1.1657142857142857,0,1.7047619047619047,0,0.5847619047619047,0,0.319047619047619,0,0.21904761904761905,0,89.04476190476191,0,0.8180952380952381,0,10.137142857142859,0
Coyotepec,15023,26020.25,0,3.0,0,1.9897727272727272,0,70.74772727272727,0,4.056818181818182,0,7.25,0,3.1920454545454544,0,8.817045454545454,0,1.321590909090909,0,1.9352272727272728,0,0.6897727272727273,0,72.7375,0,4.056818181818182,0,23.205681818181816,0
Cuautitlán,15024,14192.473684210527,0,4.0,0,4.998684210526315,0,81.63157894736842,0,1.7763157894736843,0,3.8973684210526316,0,1.6513157894736843,0,3.4894736842105263,0,1.3565789473684209,0,0.8052631578947369,0,0.39342105263157895,0,86.63026315789473,0,1.7763157894736843,0,11.593421052631578,0
Chalco,15025,15648.230142566192,0,15.0,0,3.3317718940936865,0,81.35539714867618,0,3.0142566191446027,0,5.527902240325865,0,1.6325865580448065,0,2.9975560081466393,0,0.7419551934826885,0,1.0663951120162933,0,0.33217922606924644,0,84.68716904276987,0,3.0142566191446027,0,12.29857433808554,0
Chapa de Mota,15026,1828.2,0,1.0,0,3.2700000000000005,0,82.38,0,1.6600000000000001,0,9.25,0,1.1800000000000002,0,0.9,0,0.5900000000000001,0,0.36,0,0.41000000000000003,0,85.65,0,1.6600000000000001,0,12.690000000000001,0
Chapultepec,15027,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Chiautla,15028,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Chicoloapan,15029,31927.7375,0,2.0,0,4.438750000000001,0,84.3925,0,0.65625,0,4.4275,0,1.21,0,1.9575,0,1.8199999999999998,0,0.515,0,0.5825,0,88.83125,0,0.65625,0,10.5125,0
Chiconcuac,15030,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Chimalhuacán,15031,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Donato Guerra,15032,3641.0,0,3.0,0,3.7299999999999995,0,89.2825,0,0.41500000000000004,0,4.35,0,0.8150000000000001,0,0.9225,0,0.22749999999999998,0,0.095,0,0.1625,0,93.0125,0,0.41500000000000004,0,6.572500000000001,0
Ecatepec de Morelos,15033,23020.878151260506,0,11.0,0,2.384033613445378,0,81.73655462184874,0,2.21890756302521,0,5.399579831932773,0,1.6021008403361345,0,3.739075630252101,0,1.534453781512605,0,0.8836134453781513,0,0.5016806722689076,0,84.12058823529412,0,2.21890756302521,0,13.660504201680672,0
Ecatzingo,15034,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Huehuetoca,15035,24968.878205128207,0,4.0,0,2.323076923076923,0,69.43461538461538,0,4.116666666666667,0,6.721153846153846,0,3.443589743589744,0,9.33974358974359,0,1.7967948717948719,0,2.09551282051282,0,0.7288461538461538,0,71.75769230769231,0,4.116666666666667,0,24.125641025641023,0
Hueypoxtla,15036,7720.91875,0,4.0,0,2.623125,0,64.286875,0,4.31875,0,6.898125,0,2.6306249999999998,0,11.581875,0,2.7493749999999997,0,4.2524999999999995,0,0.6587500000000001,0,66.91,0,4.31875,0,28.77125,0
Huixquilucan,15037,21146.176470588234,0,5.0,0,3.0392156862745097,0,83.00588235294119,0,1.581372549019608,0,5.1568627450980395,0,1.75,0,3.1558823529411764,0,0.9813725490196078,0,0.6950980392156864,0,0.6343137254901962,0,86.04509803921569,0,1.581372549019608,0,12.373529411764705,0
Isidro Fabela,15038,1850.9,0,3.0,0,2.496,0,83.79,0,1.54,0,9.332,0,0.884,0,1.138,0,0.374,0,0.22400000000000003,0,0.22200000000000003,0,86.286,0,1.54,0,12.174000000000001,0
Ixtapaluca,15039,21758.286885245903,0,11.0,0,2.992295081967213,0,85.26901639344263,0,1.6154098360655738,0,5.457704918032786,0,1.3662295081967213,0,1.7993442622950817,0,0.8172131147540984,0,0.3598360655737705,0,0.32295081967213113,0,88.26131147540984,0,1.6154098360655738,0,10.12327868852459,0
Ixtapan de la Sal,15040,6029.2307692307695,0,2.0,0,3.3230769230769233,0,87.7940170940171,0,1.3094017094017094,0,5.072649572649572,0,0.48034188034188036,0,1.0743589743589743,0,0.5760683760683761,0,0.13504273504273506,0,0.23504273504273504,0,91.11709401709402,0,1.3094017094017094,0,7.573504273504274,0
Ixtapan del Oro,15041,985.9,0,1.0,0,6.909999999999999,0,86.86999999999999,0,0.77,0,4.38,0,0.38,0,0.38,0,0.11000000000000001,0,0.04,0,0.15999999999999998,0,93.78,0,0.77,0,5.45,0
Ixtlahuaca,15042,16635.35220125786,0,6.0,0,1.630817610062893,0,81.22389937106918,0,2.661006289308176,0,6.714465408805031,0,1.369182389937107,0,4.053459119496855,0,1.1930817610062892,0,0.6522012578616352,0,0.5018867924528302,0,82.85471698113207,0,2.661006289308176,0,14.484276729559749,0
Xalatlaco,15043,6705.58,0,3.0,0,3.2359999999999998,0,87.286,0,0.8140000000000001,0,6.0120000000000005,0,0.684,0,1.182,0,0.424,0,0.142,0,0.22,0,90.522,0,0.8140000000000001,0,8.664,0
Jaltenco,15044,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Jilotepec,15045,20311.2768,0,10.0,0,2.65936,0,65.968,0,4.797280000000001,0,5.90816,0,3.4096,0,11.527519999999999,0,1.7289599999999998,0,3.2176,0,0.78352,0,68.62736,0,4.797280000000001,0,26.575359999999996,0
Jilotzingo,15046,4283.9,0,1.0,0,2.1,0,87.86999999999999,0,1.34,0,5.84,0,0.6,0,1.23,0,0.5599999999999999,0,0.16999999999999998,0,0.29,0,89.97,0,1.34,0,8.690000000000001,0
Jiquipilco,15047,6168.439393939394,0,3.0,0,2.1075757575757574,0,87.92121212121212,0,1.0242424242424242,0,6.18030303030303,0,0.353030303030303,0,1.696969696969697,0,0.33636363636363636,0,0.1393939393939394,0,0.2409090909090909,0,90.02878787878787,0,1.0242424242424242,0,8.946969696969697,0
Jocotitlán,15048,12916.787671232876,0,7.0,0,1.4417808219178083,0,83.73698630136987,0,2.026712328767123,0,6.095205479452055,0,1.141095890410959,0,3.3986301369863012,0,1.093150684931507,0,0.6136986301369863,0,0.4527397260273972,0,85.17876712328767,0,2.026712328767123,0,12.794520547945206,0
Joquicingo,15049,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Juchitepec,15050,2992.6,0,2.0,0,3.5966666666666667,0,86.17666666666668,0,1.6033333333333333,0,6.256666666666666,0,0.9700000000000001,0,0.7933333333333333,0,0.28,0,0.14333333333333334,0,0.18000000000000002,0,89.77333333333333,0,1.6033333333333333,0,8.623333333333333,0
Lerma,15051,25133.805907172995,0,13.0,0,1.8898734177215188,0,82.12362869198311,0,2.8742616033755275,0,6.39324894514768,0,1.4915611814345993,0,3.270886075949367,0,0.9139240506329114,0,0.6160337552742616,0,0.42658227848101266,0,84.01350210970465,0,2.8742616033755275,0,13.112236286919831,0
Malinalco,15052,6204.388888888889,0,3.0,0,5.811111111111111,0,88.17777777777778,0,0.2777777777777778,0,3.5444444444444443,0,0.24444444444444446,0,1.2166666666666666,0,0.3222222222222222,0,0.12222222222222223,0,0.2833333333333333,0,93.98888888888888,0,0.2777777777777778,0,5.733333333333333,0
Melchor Ocampo,15053,8981.181818181818,0,2.0,0,5.459090909090909,0,81.66363636363636,0,0.8454545454545456,0,7.718181818181818,0,1.1772727272727272,0,1.3772727272727272,0,0.7818181818181817,0,0.8,0,0.17727272727272728,0,87.12272727272727,0,0.8454545454545456,0,12.031818181818181,0
Metepec,15054,38689.04,0,3.0,0,1.554,0,87.75,0,1.166,0,5.432,0,1.086,0,1.464,0,1.034,0,0.242,0,0.272,0,89.304,0,1.166,0,9.53,0
Mexicaltzingo,15055,24500.425,0,1.0,0,1.7725000000000002,0,87.945,0,1.47,0,5.645,0,0.805,0,1.0825,0,0.8474999999999999,0,0.1775,0,0.255,0,89.7175,0,1.47,0,8.8125,0
Morelos,15056,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Naucalpan de Juárez,15057,25017.70909090909,0,7.0,0,1.6163636363636364,0,88.69272727272728,0,1.1490909090909092,0,4.042727272727273,0,1.179090909090909,0,1.9145454545454546,0,0.7081818181818182,0,0.37999999999999995,0,0.31727272727272726,0,90.30909090909091,0,1.1490909090909092,0,8.541818181818183,0
Nezahualcóyotl,15058,17401.9,0,2.0,0,0.95,0,86.03999999999999,0,3.6399999999999997,0,2.79,0,2.5300000000000002,0,1.72,0,1.1400000000000001,0,0.29,0,0.9,0,86.99,0,3.6399999999999997,0,9.370000000000001,0
Nextlalpan,15059,11125.388888888889,0,5.0,0,3.2305555555555556,0,72.8111111111111,0,3.8333333333333335,0,6.877777777777777,0,2.9166666666666665,0,6.594444444444445,0,2.125,0,1.2333333333333334,0,0.37777777777777777,0,76.04166666666667,0,3.8333333333333335,0,20.125,0
Nicolás Romero,15060,13094.966666666667,0,6.0,0,4.198888888888889,0,79.36,0,2.8844444444444446,0,8.173333333333334,0,1.1211111111111112,0,2.4433333333333334,0,0.8966666666666667,0,0.3933333333333333,0,0.5288888888888889,0,83.55888888888889,0,2.8844444444444446,0,13.556666666666665,0
Nopaltepec,15061,8995.338541666666,0,3.0,0,1.5380208333333334,0,65.45,0,4.313541666666667,0,6.421875,0,3.291145833333333,0,10.894270833333332,0,2.868229166666667,0,4.480729166666667,0,0.7421875,0,66.98802083333334,0,4.313541666666667,0,28.6984375,0
Ocoyoacac,15062,19768.442148760332,0,12.0,0,1.6644628099173555,0,85.85909090909091,0,2.166115702479339,0,6.377685950413223,0,0.9644628099173554,0,1.6702479338842975,0,0.5714876033057852,0,0.43636363636363634,0,0.2900826446280992,0,87.52355371900826,0,2.166115702479339,0,10.310330578512396,0
Ocuilan,15063,3916.4615384615386,0,4.0,0,2.9025641025641025,0,84.08974358974359,0,2.712820512820513,0,7.8769230769230765,0,0.8102564102564103,0,0.8230769230769232,0,0.25384615384615383,0,0.10256410256410256,0,0.4282051282051282,0,86.99230769230769,0,2.712820512820513,0,10.294871794871796,0
El Oro,15064,9627.85,0,4.0,0,1.2375,0,88.535,0,1.175,0,5.23125,0,0.67,0,2.06,0,0.5962500000000001,0,0.17875000000000002,0,0.31625000000000003,0,89.77250000000001,0,1.175,0,9.0525,0
Otumba,15065,7635.212765957447,0,3.0,0,4.293617021276596,0,82.04893617021277,0,1.6744680851063831,0,5.919148936170212,0,1.2553191489361701,0,2.9829787234042553,0,0.7893617021276597,0,0.5638297872340425,0,0.47234042553191485,0,86.34255319148936,0,1.6744680851063831,0,11.982978723404257,0
Otzoloapan,15066,886.2,0,1.0,0,7.63,0,86.31,0,0.21000000000000002,0,4.64,0,0.29,0,0.73,0,0.11000000000000001,0,0.02,0,0.06000000000000001,0,93.94000000000001,0,0.21000000000000002,0,5.85,0
Otzolotepec,15067,7877.86,0,3.0,0,3.346,0,85.514,0,0.828,0,6.846,0,0.752,0,1.83,0,0.46,0,0.136,0,0.28800000000000003,0,88.86,0,0.828,0,10.312000000000001,0
Ozumba,15068,8736.868421052632,0,4.0,0,2.1723684210526315,0,81.5657894736842,0,1.3144736842105265,0,7.0894736842105255,0,2.2657894736842104,0,3.4973684210526317,0,0.8342105263157894,0,0.8342105263157894,0,0.4263157894736842,0,83.73815789473684,0,1.3144736842105265,0,14.947368421052632,0
Papalotla,15069,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
La Paz,15070,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Polotitlán,15071,14972.43925233645,0,3.0,0,2.6317757009345795,0,69.82523364485982,0,3.9037383177570093,0,7.0514018691588785,0,2.869158878504673,0,9.890654205607476,0,1.4822429906542056,0,1.8242990654205606,0,0.5214953271028038,0,72.45700934579439,0,3.9037383177570093,0,23.6392523364486,0
Rayón,15072,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
San Antonio la Isla,15073,5466.4,0,1.0,0,2.12,0,82.02000000000001,0,3.4799999999999995,0,6.0,0,2.58,0,2.46,0,0.62,0,0.42000000000000004,0,0.3,0,84.14000000000001,0,3.4799999999999995,0,12.379999999999999,0
San Felipe del Progreso,15074,5766.0875,0,4.0,0,1.65375,0,90.26375,0,0.45375,0,5.32875,0,0.6,0,1.0462500000000001,0,0.36124999999999996,0,0.09625,0,0.19625,0,91.91749999999999,0,0.45375,0,7.628749999999999,0
San Martín de las Pirámides,15075,13422.068965517241,0,5.0,0,2.0689655172413794,0,80.86436781609196,0,2.406896551724138,0,6.358620689655173,0,1.7505747126436784,0,3.7321839080459767,0,1.228735632183908,0,1.0114942528735633,0,0.5781609195402299,0,82.93333333333334,0,2.406896551724138,0,14.65977011494253,0
San Mateo Atenco,15076,48135.48387096774,0,2.0,0,5.096774193548387,0,83.13870967741936,0,2.487096774193548,0,5.319354838709677,0,0.9774193548387097,0,1.8193548387096774,0,0.4161290322580645,0,0.5483870967741935,0,0.19677419354838707,0,88.23548387096774,0,2.487096774193548,0,9.27741935483871,0
San Simón de Guerrero,15077,5580.166666666667,0,1.0,0,3.6333333333333337,0,84.85,0,1.6166666666666667,0,5.15,0,1.5166666666666666,0,1.7666666666666666,0,0.9500000000000001,0,0.23333333333333334,0,0.2833333333333333,0,88.48333333333333,0,1.6166666666666667,0,9.899999999999999,0
Santo Tomás,15078,3687.875,0,1.0,0,5.3625,0,91.3625,0,0.2375,0,2.0625,0,0.15000000000000002,0,0.42500000000000004,0,0.28750000000000003,0,0.0,0,0.11249999999999999,0,96.725,0,0.2375,0,3.0374999999999996,0
Soyaniquilpan de Juárez,15079,16896.0756302521,0,6.0,0,1.822689075630252,0,60.71512605042016,0,4.052521008403361,0,5.579411764705883,0,4.20546218487395,0,14.513865546218488,0,2.954621848739496,0,4.958403361344537,0,1.1978991596638657,0,62.53781512605042,0,4.052521008403361,0,33.40966386554622,0
Sultepec,15080,1143.8,0,1.0,0,3.5200000000000005,0,87.4,0,1.03,0,5.790000000000001,0,1.05,0,0.82,0,0.31999999999999995,0,0.04,0,0.030000000000000006,0,90.92,0,1.03,0,8.05,0
Tecámac,15081,23684.14192139738,0,13.0,0,3.072052401746725,0,84.84825327510917,0,2.1390829694323146,0,5.611353711790393,0,1.5063318777292576,0,1.46353711790393,0,0.6770742358078603,0,0.39082969432314413,0,0.2914847161572052,0,87.92030567685589,0,2.1390829694323146,0,9.940611353711791,0
Tejupilco,15082,4142.888157894737,0,4.0,0,4.453947368421052,0,81.7046052631579,0,1.7776315789473685,0,6.001973684210526,0,1.3585526315789473,0,2.670394736842105,0,1.4618421052631578,0,0.2,0,0.37105263157894736,0,86.15855263157896,0,1.7776315789473685,0,12.063815789473685,0
Temamatla,15083,7073.368421052632,0,2.0,0,7.68157894736842,0,81.96052631578948,0,0.6394736842105263,0,5.7894736842105265,0,1.2973684210526315,0,1.5921052631578947,0,0.5710526315789474,0,0.18684210526315792,0,0.28157894736842104,0,89.6421052631579,0,0.6394736842105263,0,9.718421052631578,0
Temascalapa,15084,4005.04,0,3.0,0,5.332000000000001,0,85.02600000000001,0,0.544,0,5.362,0,1.008,0,2.024,0,0.32799999999999996,0,0.084,0,0.292,0,90.35799999999999,0,0.544,0,9.097999999999999,0
Temascalcingo,15085,5108.911764705882,0,7.0,0,1.3637254901960785,0,83.82450980392157,0,1.9068627450980393,0,5.222549019607843,0,1.4784313725490197,0,3.5480392156862743,0,0.8225490196078432,0,1.2245098039215685,0,0.6088235294117648,0,85.18823529411766,0,1.9068627450980393,0,12.904901960784313,0
Temascaltepec,15086,3938.0314465408806,0,9.0,0,2.4062893081761008,0,85.14213836477988,0,1.3245283018867924,0,5.784905660377358,0,1.4339622641509433,0,1.9773584905660375,0,1.1283018867924528,0,0.3484276729559748,0,0.4540880503144654,0,87.54842767295598,0,1.3245283018867924,0,11.127044025157232,0
Temoaya,15087,6288.72794117647,0,9.0,0,2.2941176470588234,0,87.14632352941176,0,1.3941176470588235,0,6.336029411764706,0,0.7522058823529412,0,1.2264705882352942,0,0.4536764705882353,0,0.13529411764705881,0,0.26176470588235295,0,89.44044117647059,0,1.3941176470588235,0,9.165441176470589,0
Tenancingo,15088,8506.666666666666,0,6.0,0,5.337179487179488,0,86.87435897435897,0,0.391025641025641,0,3.841025641025641,0,0.42692307692307696,0,1.9615384615384615,0,0.5435897435897435,0,0.20384615384615384,0,0.42051282051282046,0,92.21153846153847,0,0.391025641025641,0,7.397435897435898,0
Tenango del Aire,15089,5123.25,0,1.0,0,5.9799999999999995,0,84.505,0,0.5399999999999999,0,6.1850000000000005,0,0.665,0,1.455,0,0.275,0,0.10500000000000001,0,0.29000000000000004,0,90.485,0,0.5399999999999999,0,8.975,0
Tenango del Valle,15090,14113.324786324787,0,4.0,0,1.7196581196581195,0,86.34871794871795,0,1.252991452991453,0,5.892307692307692,0,1.011965811965812,0,2.263247863247863,0,0.8948717948717949,0,0.2811965811965812,0,0.3350427350427351,0,88.06837606837607,0,1.252991452991453,0,10.67863247863248,0
Teoloyucan,15091,7412.666666666667,0,2.0,0,8.360000000000001,0,75.96000000000001,0,1.5799999999999998,0,3.933333333333333,0,2.76,0,4.733333333333333,0,1.3,0,0.8,0,0.5733333333333334,0,84.32,0,1.5799999999999998,0,14.1,0
Teotihuacán,15092,11471.316455696202,0,6.0,0,5.296202531645569,0,83.41265822784811,0,1.6797468354430378,0,4.956962025316456,0,1.1139240506329113,0,2.015189873417721,0,0.659493670886076,0,0.48987341772151904,0,0.3759493670886076,0,88.70886075949367,0,1.6797468354430378,0,9.61139240506329,0
Tepetlaoxtoc,15093,6872.977272727273,0,4.0,0,3.0488636363636363,0,74.98977272727274,0,2.7363636363636363,0,5.038636363636363,0,2.9534090909090907,0,7.255681818181818,0,2.310227272727273,0,1.1602272727272727,0,0.5068181818181818,0,78.03863636363636,0,2.7363636363636363,0,19.224999999999998,0
Tepetlixpa,15094,11442.2,0,1.0,0,2.45,0,82.5,0,1.59,0,7.85,0,2.12,0,1.47,0,0.8699999999999999,0,0.76,0,0.39,0,84.95,0,1.59,0,13.46,0
Tepotzotlán,15095,24626.34,0,4.0,0,1.222,0,72.293,0,4.388,0,5.4479999999999995,0,3.92,0,9.471,0,0.7989999999999999,0,1.913,0,0.546,0,73.515,0,4.388,0,22.096999999999998,0
Tequixquiac,15096,9751.818181818182,0,1.0,0,7.336363636363637,0,75.95454545454545,0,2.8000000000000003,0,7.718181818181819,0,1.7272727272727273,0,1.8272727272727274,0,1.5090909090909093,0,0.509090909090909,0,0.6181818181818182,0,83.2909090909091,0,2.8000000000000003,0,13.909090909090908,0
Texcaltitlán,15097,3281.3636363636365,0,2.0,0,1.9454545454545453,0,90.05454545454546,0,0.7909090909090909,0,4.636363636363637,0,0.9545454545454546,0,1.0363636363636364,0,0.35454545454545455,0,0.03636363636363637,0,0.19090909090909092,0,92.0,0,0.7909090909090909,0,7.209090909090909,0
Texcalyacac,15098,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Texcoco,15099,19351.924157303372,0,8.0,0,3.1376404494382024,0,82.51460674157303,0,1.5519662921348314,0,5.983426966292135,0,1.7494382022471908,0,3.035955056179775,0,1.1,0,0.6297752808988764,0,0.29719101123595504,0,85.65224719101124,0,1.5519662921348314,0,12.795786516853934,0
Tezoyuca,15100,23533.41304347826,0,5.0,0,2.634782608695652,0,83.41956521739131,0,0.8369565217391305,0,4.328260869565217,0,2.484782608695652,0,3.2304347826086954,0,1.682608695652174,0,0.5021739130434782,0,0.8804347826086957,0,86.05434782608695,0,0.8369565217391305,0,13.108695652173912,0
Tianguistenco,15101,7064.878504672897,0,7.0,0,2.639252336448598,0,86.47289719626168,0,1.2289719626168225,0,6.473831775700935,0,0.6514018691588785,0,1.514018691588785,0,0.43177570093457945,0,0.20934579439252335,0,0.37850467289719625,0,89.11214953271028,0,1.2289719626168225,0,9.658878504672897,0
Timilpan,15102,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Tlalmanalco,15103,10094.857142857143,0,3.0,0,2.2514285714285713,0,87.05,0,1.0357142857142858,0,6.284285714285715,0,1.1414285714285715,0,1.19,0,0.5071428571428571,0,0.32857142857142857,0,0.21142857142857144,0,89.30142857142857,0,1.0357142857142858,0,9.662857142857142,0
Tlalnepantla de Baz,15104,27970.8,0,1.0,0,3.255,0,83.6,0,0.9799999999999999,0,5.970000000000001,0,0.89,0,2.445,0,1.675,0,0.635,0,0.55,0,86.85499999999999,0,0.9799999999999999,0,12.165000000000001,0
Tlatlaya,15105,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Toluca,15106,25232.050420168067,0,14.0,0,2.392436974789916,0,84.05756302521009,0,2.2922268907563024,0,5.8239495798319325,0,1.31890756302521,0,2.220168067226891,0,1.0588235294117647,0,0.5102941176470588,0,0.32563025210084034,0,86.44999999999999,0,2.2922268907563024,0,11.257773109243697,0
Tonatico,15107,5475.7,0,1.0,0,3.88,0,86.09,0,1.34,0,4.85,0,0.74,0,1.59,0,0.7899999999999999,0,0.3,0,0.42000000000000004,0,89.97,0,1.34,0,8.690000000000001,0
Tultepec,15108,14239.42857142857,0,2.0,0,2.4857142857142853,0,64.3,0,2.8285714285714287,0,8.314285714285713,0,3.7857142857142856,0,13.071428571428571,0,1.6714285714285713,0,3.1142857142857143,0,0.42857142857142855,0,66.78571428571429,0,2.8285714285714287,0,30.385714285714283,0
Tultitlán,15109,27478.5,0,5.0,0,3.306,0,81.312,0,1.486,0,5.3420000000000005,0,1.824,0,3.9419999999999997,0,1.192,0,1.148,0,0.44800000000000006,0,84.618,0,1.486,0,13.895999999999999,0
Valle de Bravo,15110,6731.4838709677415,0,6.0,0,4.059677419354839,0,87.58870967741936,0,0.49516129032258066,0,4.270967741935484,0,0.6338709677419354,0,1.603225806451613,0,0.55,0,0.31129032258064515,0,0.48709677419354835,0,91.64838709677419,0,0.49516129032258066,0,7.856451612903225,0
Villa de Allende,15111,5919.2307692307695,0,6.0,0,1.6084615384615384,0,86.27153846153846,0,1.4415384615384617,0,5.9969230769230775,0,1.656923076923077,0,1.8153846153846154,0,0.68,0,0.21,0,0.3192307692307692,0,87.88,0,1.4415384615384617,0,10.678461538461539,0
Villa del Carbón,15112,5868.6,0,2.0,0,3.3766666666666665,0,83.17333333333333,0,1.7333333333333334,0,7.84,0,0.9866666666666667,0,1.66,0,0.6266666666666667,0,0.19666666666666668,0,0.4066666666666667,0,86.55,0,1.7333333333333334,0,11.716666666666667,0
Villa Guerrero,15113,7342.7,0,1.0,0,3.79,0,85.39,0,0.47000000000000003,0,6.07,0,0.52,0,2.38,0,0.43,0,0.41,0,0.54,0,89.17999999999999,0,0.47000000000000003,0,10.35,0
Villa Victoria,15114,11282.461538461539,0,4.0,0,1.3923076923076922,0,89.28,0,0.9415384615384615,0,3.9584615384615387,0,1.063076923076923,0,2.0784615384615384,0,0.5923076923076923,0,0.20307692307692307,0,0.49076923076923074,0,90.67230769230768,0,0.9415384615384615,0,8.386153846153846,0
Xonacatlán,15115,11793.175,0,3.0,0,2.59,0,82.1225,0,1.41,0,6.07,0,1.815,0,4.1325,0,0.8675,0,0.35,0,0.6425,0,84.7125,0,1.41,0,13.877500000000001,0
Zacazonapan,15116,1127.7666666666667,0,2.0,0,9.879999999999999,0,82.26333333333334,0,0.2833333333333333,0,4.993333333333334,0,0.68,0,1.3833333333333333,0,0.4,0,0.043333333333333335,0,0.07333333333333333,0,92.14333333333335,0,0.2833333333333333,0,7.573333333333334,0
Zacualpan,15117,1837.375,0,2.0,0,5.725,0,85.35,0,1.325,0,5.4375,0,0.59375,0,0.975,0,0.4,0,0.00625,0,0.1875,0,91.075,0,1.325,0,7.6,0
Zinacantepec,15118,13390.769565217392,0,7.0,0,1.4895652173913045,0,89.07608695652173,0,1.123478260869565,0,5.192608695652174,0,0.9600000000000001,0,1.011304347826087,0,0.7739130434782608,0,0.1508695652173913,0,0.22217391304347828,0,90.56565217391304,0,1.123478260869565,0,8.310869565217391,0
Zumpahuacán,15119,2459.9,0,3.0,0,3.2733333333333334,0,82.05,0,1.07,0,5.156666666666666,0,1.1333333333333333,0,3.606666666666667,0,3.033333333333333,0,0.22666666666666666,0,0.45,0,85.32333333333332,0,1.07,0,13.606666666666666,0
Zumpango,15120,11843.54128440367,0,5.0,0,5.877981651376147,0,82.10550458715596,0,1.7357798165137615,0,4.666055045871559,0,1.555045871559633,0,2.263302752293578,0,0.8889908256880734,0,0.5018348623853212,0,0.4055045871559633,0,87.98348623853212,0,1.7357798165137615,0,10.280733944954127,0
Cuautitlán Izcalli,15121,22115.964705882354,0,7.0,0,2.6576470588235295,0,83.31882352941177,0,1.3823529411764706,0,5.234117647058823,0,1.84,0,3.3341176470588234,0,1.1058823529411765,0,0.6505882352941176,0,0.4764705882352941,0,85.97647058823529,0,1.3823529411764706,0,12.641176470588235,0
Valle de Chalco Solidaridad,15122,47614.36538461538,0,4.0,0,2.6826923076923075,0,82.05096153846154,0,2.4125,0,7.8403846153846155,0,1.2365384615384616,0,1.8624999999999998,0,0.9961538461538461,0,0.41923076923076924,0,0.49903846153846154,0,84.73365384615384,0,2.4125,0,12.853846153846153,0
