"CVEGEO","NOMGEO","VIVPAR_HAB","no_VIVPAR_HAB","POBTOT","no_POBTOT","pct_VPH_SINTIC","no_pct_VPH_SINTIC","pct_VPH_C_ELEC","no_pct_VPH_C_ELEC","pct_VPH_AGUADV","no_pct_VPH_AGUADV","pct_VPH_PISODT","no_pct_VPH_PISODT","pct_VPH_PISOTI","no_pct_VPH_PISOTI","pct_VPH_1CUART","no_pct_VPH_1CUART"
"30153","Tancoco",1658,0,5795,0,0.0464414957780458,0,1.08443908323281,0,1,0,1.04342581423402,0,0.0597104945717732,0,0.121230398069964,0
"30154","Tantima",3406,0,11991,0,0.0825014679976512,0,1.04726952436876,0,0.938050499119201,0,0.981796829125073,0,0.100117439812096,0,0.0833822665883735,0
"30155","Tantoyuca",25355,0,99959,0,0.0732399921120095,0,1.02468941037271,0,0.512995464405443,0,0.882390061131927,0,0.19270360875567,0,0.0669295996844804,0
"30156","Tatatila",1472,0,6041,0,0.110733695652174,0,0.974864130434783,0,0.971467391304348,0,0.89741847826087,0,0.10258152173913,0,0.0699728260869565,0
"30157","Castillo de Teayo",5320,0,20145,0,0.0584586466165414,0,1.0359022556391,0,0.393233082706767,0,0.966165413533835,0,0.0881578947368421,0,0.106015037593985,0
"30158","Tecolutla",7378,0,24551,0,0.0363242071021957,0,1.00230414746544,0,0.747492545405259,0,0.963946869070209,0,0.0588235294117647,0,0.136080238547032,0
"30159","Tehuipango",5682,0,29686,0,0.181626187961985,0,0.984336501231961,0,0.62935586061246,0,0.499120028159099,0,0.502287926786343,0,0.054030271031327,0
"30160","Álamo Temapache",29416,0,107270,0,0.0339611096002176,0,0.995920587435409,0,0.803780255643187,0,0.958016045689421,0,0.0583695947783519,0,0.116773184661409,0
"30161","Tempoal",9439,0,34408,0,0.0634601123000318,0,1.02521453543808,0,0.880177984956033,0,0.946392626337536,0,0.113677296323763,0,0.0541370907935163,0
"30167","Tepetzintla",3927,0,14619,0,0.0488922841864018,0,1.05322128851541,0,1.00865800865801,0,0.930735930735931,0,0.142347848230201,0,0.166539343009931,0
"31009","Cansahcab",1314,0,4466,0,0.0243531202435312,0,0.990106544901065,0,0.994672754946728,0,0.989345509893455,0,0.0106544901065449,0,0.140030441400304,0
"31007","Cacalchén",2011,0,7490,0,0.0218796618597713,0,1.01143709597215,0,1.01243162605669,0,1.01143709597215,0,0.00546991546494281,0,0.132272501243163,0
"31019","Chemax",8509,0,38934,0,0.111058878834176,0,0.957574333059114,0,0.9786108825949,0,0.88764837231167,0,0.106710541779293,0,0.235750381948525,0
"31101","Umán",18964,0,69147,0,0.0132356043028897,0,1.01376291921536,0,1.01434296561907,0,1.01518666947901,0,0.0045876397384518,0,0.0765133937987766,0
"31106","Yobaín",681,0,2215,0,0.0323054331864905,0,0.99265785609398,0,0.95007342143906,0,0.988252569750367,0,0.0102790014684288,0,0.18942731277533,0
"31105","Yaxkukul",907,0,3293,0,0.0330760749724366,0,0.979051819184123,0,0.976846747519294,0,0.98787210584344,0,0.00441014332965821,0,0.081587651598677,0
"31103","Xocchel",900,0,3451,0,0.06,0,0.985555555555556,0,0.996666666666667,0,0.982222222222222,0,0.0166666666666667,0,0.236666666666667,0
"31097","Tunkás",1093,0,3684,0,0.0622140896614822,0,0.963403476669716,0,0.978956999085087,0,0.951509606587374,0,0.0338517840805123,0,0.235132662397072,0
"31095","Tixpéhual",1526,0,5690,0,0.0209698558322412,0,0.998689384010485,0,1.00065530799476,0,1,0,0.00524246395806029,0,0.115989515072084,0
"31081","Tekom",799,0,3355,0,0.100125156445557,0,0.967459324155194,0,0.97747183979975,0,0.95369211514393,0,0.0362953692115144,0,0.236545682102628,0
"31090","Timucuy",1800,0,7503,0,0.0461111111111111,0,0.986666666666667,0,0.995555555555556,0,0.991666666666667,0,0.0111111111111111,0,0.238888888888889,0
"31088","Teya",570,0,1917,0,0.0666666666666667,0,0.987719298245614,0,0.940350877192982,0,0.994736842105263,0,0.00526315789473684,0,0.247368421052632,0
"31087","Tetiz",1485,0,5464,0,0.0390572390572391,0,0.986531986531986,0,0.981144781144781,0,0.987205387205387,0,0.0127946127946128,0,0.224915824915825,0
"31066","Santa Elena",1124,0,4220,0,0.0587188612099644,0,0.981316725978648,0,0.981316725978648,0,0.990213523131673,0,0.00711743772241993,0,0.23932384341637,0
"31086","Tepakán",682,0,2133,0,0.092375366568915,0,0.979472140762463,0,0.956011730205279,0,0.980938416422287,0,0.0146627565982405,0,0.346041055718475,0
"31083","Telchac Puerto",553,0,1915,0,0.0198915009041591,0,0.998191681735985,0,1.00904159132007,0,0.998191681735985,0,0.0162748643761302,0,0.142857142857143,0
"31082","Telchac Pueblo",1117,0,3512,0,0.0223813786929275,0,0.994628469113697,0,0.979409131602507,0,0.99373321396598,0,0.0080572963294539,0,0.113697403760072,0
"31080","Tekit",2784,0,11020,0,0.0283764367816092,0,0.998563218390805,0,0.991020114942529,0,0.994612068965517,0,0.00754310344827586,0,0.160201149425287,0
"31102","Valladolid",21830,0,85460,0,0.0354099862574439,0,0.992075125973431,0,0.99445716903344,0,0.974163994502978,0,0.0328447091158956,0,0.147045350435181,0
"31071","Sudzal",571,0,1949,0,0.0858143607705779,0,0.985989492119089,0,0.989492119089317,0,0.980735551663748,0,0.0297723292469352,0,0.357267950963222,0
"31069","Sotuta",2382,0,8967,0,0.0764063811922754,0,0.979429051217464,0,0.979848866498741,0,0.975230898404702,0,0.0302267002518892,0,0.251049538203191,0
"31078","Tekantó",1081,0,3747,0,0.061054579093432,0,0.98427382053654,0,0.983348751156337,0,0.989824236817761,0,0.00925069380203515,0,0.209990749306198,0
"31037","Huhí",1565,0,5250,0,0.0415335463258786,0,0.989776357827476,0,1,0,0.993610223642173,0,0.00958466453674121,0,0.193610223642173,0
"31027","Dzidzantún",2487,0,8345,0,0.0301568154402895,0,0.98994772818657,0,0.981905910735826,0,0.990751909931645,0,0.00683554483313229,0,0.109368717330117,0
"31058","Peto",6354,0,25954,0,0.0816808309726157,0,0.97906830343091,0,0.99087189172175,0,0.957507082152975,0,0.0478438778722065,0,0.143531633616619,0
"31055","Opichén",1866,0,7080,0,0.0439442658092176,0,1.010718113612,0,1.0117899249732,0,1.0005359056806,0,0.0230439442658092,0,0.173633440514469,0
"31036","Homún",2216,0,8090,0,0.0388086642599278,0,0.984657039711191,0,0.947653429602888,0,0.986913357400722,0,0.0153429602888087,0,0.207129963898917,0
"31032","Espita",4235,0,16779,0,0.0557260920897285,0,0.965761511216057,0,0.986540731995277,0,0.956080283353011,0,0.0391971664698937,0,0.141440377804014,0
"31077","Tekal de Venegas",775,0,2683,0,0.0580645161290323,0,0.972903225806452,0,0.978064516129032,0,0.983225806451613,0,0.00903225806451613,0,0.251612903225806,0
"31074","Tahmek",1080,0,3774,0,0.0462962962962963,0,0.997222222222222,0,1.00185185185185,0,0.998148148148148,0,0.0101851851851852,0,0.176851851851852,0
"31026","Dzemul",1091,0,3622,0,0.0146654445462878,0,0.996333638863428,0,0.978001833180568,0,0.995417048579285,0,0.00274977085242896,0,0.102658111824015,0
"31025","Dzan",1472,0,6003,0,0.0339673913043478,0,0.985054347826087,0,0.987092391304348,0,0.987771739130435,0,0.00747282608695652,0,0.144701086956522,0
"31001","Abalá",1822,0,6550,0,0.0428100987925357,0,0.98463227222832,0,0.993413830954994,0,0.993413830954994,0,0.00493962678375412,0,0.21569703622393,0
"31050","Mérida",284682,0,995129,0,0.00498802172248333,0,1.06086791577971,0,1.05607660477304,0,1.05809991499287,0,0.00517419436423799,0,0.0423735958016313,0
"31023","Chocholá",1455,0,4863,0,0.0254295532646048,0,0.990378006872852,0,0.995876288659794,0,0.994501718213058,0,0.00343642611683849,0,0.132646048109966,0
"31035","Hoctún",1827,0,6384,0,0.0476190476190476,0,0.985221674876847,0,0.984126984126984,0,0.972085385878489,0,0.0257252326217843,0,0.238095238095238,0
"31034","Hocabá",1667,0,6514,0,0.0467906418716257,0,1,0,0.993401319736053,0,1.00299940011998,0,0.00839832033593281,0,0.26874625074985,0
"31016","Chacsinkín",723,0,3104,0,0.131396957123098,0,0.986168741355463,0,0.990318118948824,0,0.980636237897649,0,0.0193637621023513,0,0.0636237897648686,0
"31015","Cuzamá",1493,0,5560,0,0.0488948425987944,0,0.997990622906899,0,0.995981245813798,0,1.00334896182184,0,0.0087073007367716,0,0.271935699933021,0
"31013","Conkal",4637,0,16671,0,0.00862626698296312,0,1.06836316583998,0,1.06448134569765,0,1.06836316583998,0,0.00323485011861117,0,0.0590899288332974,0
"31049","Mayapán",945,0,3965,0,0.0687830687830688,0,0.961904761904762,0,0.957671957671958,0,0.976719576719577,0,0.0126984126984127,0,0.173544973544974,0
"31065","San Felipe",632,0,2118,0,0.00632911392405063,0,0.993670886075949,0,0.990506329113924,0,0.995253164556962,0,0.00316455696202532,0,0.153481012658228,0
"31064","Sanahcat",483,0,1701,0,0.0476190476190476,0,0.987577639751553,0,0.987577639751553,0,0.995859213250518,0,0.0062111801242236,0,0.238095238095238,0
"31073","Tahdziú",1276,0,5854,0,0.13871473354232,0,0.971786833855799,0,0.974921630094044,0,0.974921630094044,0,0.0227272727272727,0,0.141849529780564,0
"31072","Suma",571,0,1857,0,0.0472854640980736,0,0.989492119089317,0,0.989492119089317,0,0.996497373029772,0,0.00525394045534151,0,0.133099824868651,0
"31093","Tixkokob",5109,0,18420,0,0.0199647680563711,0,0.995498140536308,0,0.996476805637111,0,0.998825601879037,0,0.00332746134272852,0,0.1015854374633,0
"31061","Río Lagartos",1099,0,3974,0,0.0227479526842584,0,0.975432211101001,0,0.976342129208371,0,0.981801637852593,0,0.0163785259326661,0,0.212010919017288,0
"31014","Cuncunul",440,0,1714,0,0.075,0,0.979545454545454,0,1,0,0.965909090909091,0,0.0363636363636364,0,0.163636363636364,0
"31089","Ticul",9966,0,40495,0,0.032008830022075,0,0.996086694762191,0,0.991671683724664,0,0.983042343969496,0,0.0195665261890427,0,0.151715833835039,0
"31070","Sucilá",1177,0,3971,0,0.0271877655055225,0,0.987255734919286,0,0.977060322854715,0,0.988105352591334,0,0.0101954120645709,0,0.126593033135089,0
"31068","Sinanché",993,0,3206,0,0.0342396777442095,0,0.985901309164149,0,0.981873111782477,0,0.986908358509567,0,0.00604229607250755,0,0.195367573011078,0
"31012","Cenotillo",1188,0,3736,0,0.0513468013468013,0,0.968855218855219,0,0.987373737373737,0,0.984848484848485,0,0.0126262626262626,0,0.133838383838384,0
"31010","Cantamayec",746,0,2755,0,0.164879356568365,0,0.924932975871314,0,0.966487935656836,0,0.955764075067024,0,0.0402144772117962,0,0.264075067024129,0
"31002","Acanceh",4175,0,16772,0,0.0277844311377246,0,1.01053892215569,0,1.01173652694611,0,1.00311377245509,0,0.0141317365269461,0,0.178682634730539,0
"31063","Samahil",1436,0,5631,0,0.0264623955431755,0,0.995821727019499,0,0.995125348189415,0,0.992339832869081,0,0.00766016713091922,0,0.190807799442897,0
"31060","Quintana Roo",305,0,976,0,0.0786885245901639,0,0.970491803278689,0,0.980327868852459,0,0.950819672131147,0,0.039344262295082,0,0.173770491803279,0
"31054","Muxupip",866,0,2990,0,0.035796766743649,0,0.98729792147806,0,0.988452655889146,0,0.986143187066975,0,0.0069284064665127,0,0.170900692840647,0
"31053","Muna",3355,0,13494,0,0.0423248882265276,0,1.00238450074516,0,1.00685543964232,0,1.00089418777943,0,0.0143070044709389,0,0.122503725782414,0
"31076","Tecoh",4633,0,17939,0,0.0498597021368444,0,0.995898985538528,0,1.00431685732787,0,1.00129505719836,0,0.0164040578458882,0,0.236132095834233,0
"31098","Tzucacab",3963,0,15346,0,0.0628311884935655,0,0.98965430229624,0,0.990411304567247,0,0.97300025233409,0,0.0358314408276558,0,0.145596770123644,0
"31042","Kantunil",1556,0,5553,0,0.0379177377892031,0,0.98586118251928,0,0.997429305912596,0,0.986503856041131,0,0.0160668380462725,0,0.20694087403599,0
"31052","Motul",10038,0,37804,0,0.0294879458059374,0,0.991532177724646,0,0.988942020322773,0,0.990436341900777,0,0.015142458657103,0,0.128412034269775,0
"31006","Buctzotz",2681,0,9159,0,0.0525923162998881,0,0.977620290936218,0,0.977247295785155,0,0.986945169712794,0,0.0138008205893323,0,0.135397239835882,0
"31056","Oxkutzcab",8466,0,33854,0,0.0607134420033073,0,0.98665249232223,0,0.982282069454288,0,0.988424285376801,0,0.0190172454523978,0,0.145641389085755,0
"31057","Panabá",2215,0,7766,0,0.0352144469525959,0,0.989164785553047,0,0.988713318284424,0,0.981941309255079,0,0.017607223476298,0,0.12686230248307,0
"31028","Dzilam de Bravo",871,0,2936,0,0.0309988518943743,0,0.99540757749713,0,0.975889781859931,0,0.987370838117107,0,0.0172215843857635,0,0.173363949483352,0
"31062","Sacalum",1373,0,4962,0,0.0436999271667881,0,0.986161689730517,0,0.988346686088857,0,0.98761835396941,0,0.00946831755280408,0,0.19373634377276,0
"31051","Mocochá",1003,0,3430,0,0.0119641076769691,0,0.994017946161516,0,0.990029910269192,0,0.997008973080758,0,0.00199401794616152,0,0.106679960119641,0
"31040","Izamal",7857,0,28555,0,0.0313096601756396,0,0.989436171566756,0,0.990836197021764,0,0.98638157057401,0,0.0117093038055237,0,0.158330151457299,0
"31085","Temozón",4258,0,16680,0,0.060826679192109,0,0.977689055894786,0,0.979802724283701,0,0.937764208548614,0,0.0584781587599812,0,0.176139032409582,0
"31104","Yaxcabá",4147,0,16350,0,0.147576561369665,0,0.960212201591512,0,0.981914637087051,0,0.955871714492404,0,0.0530503978779841,0,0.204485170002411,0
"31091","Tinum",3217,0,12700,0,0.0500466272925085,0,0.975132110662108,0,0.978862294062791,0,0.952440161641281,0,0.0366801367733914,0,0.190861050668325,0
"31048","Maxcanú",6319,0,23991,0,0.0599778445956639,0,0.984174711188479,0,0.984649469852825,0,0.967558157936382,0,0.0284855198607375,0,0.205570501661655,0
"31096","Tizimín",21159,0,80672,0,0.0484900042535091,0,0.977550923956709,0,0.976747483340422,0,0.959733446760244,0,0.0422515241741103,0,0.162673094191597,0
"31099","Uayma",1002,0,4191,0,0.060878243512974,0,0.98502994011976,0,1.00099800399202,0,0.973053892215569,0,0.031936127744511,0,0.174650698602794,0
"31005","Bokobá",631,0,2167,0,0.0427892234548336,0,0.995245641838352,0,0.992076069730586,0,0.992076069730586,0,0.0110935023771791,0,0.164817749603803,0
"31047","Maní",1555,0,5968,0,0.0520900321543408,0,0.983922829581994,0,0.985852090032154,0,0.983279742765273,0,0.0109324758842444,0,0.164630225080386,0
"31046","Mama",865,0,3296,0,0.0323699421965318,0,0.989595375722543,0,0.95028901734104,0,0.989595375722543,0,0.0104046242774566,0,0.122543352601156,0
"31045","Kopomá",787,0,2677,0,0.0508259212198221,0,0.979669631512071,0,0.992376111817027,0,0.987293519695044,0,0.00762388818297332,0,0.165184243964422,0
"31044","Kinchil",2011,0,7530,0,0.0387866732968672,0,0.991049229239184,0,0.988562904027847,0,0.988065638985579,0,0.00895077076081552,0,0.187966185977126,0
"31100","Ucú",1134,0,4049,0,0.0141093474426808,0,0.986772486772487,0,0.937389770723104,0,0.991181657848324,0,0.000881834215167548,0,0.099647266313933,0
"31043","Kaua",845,0,3405,0,0.0781065088757396,0,0.971597633136095,0,0.977514792899408,0,0.959763313609467,0,0.0402366863905325,0,0.202366863905325,0
"31020","Chicxulub Pueblo",1302,0,4497,0,0.032258064516129,0,1,0,0.99615975422427,0,0.997695852534562,0,0.00844854070660522,0,0.152073732718894,0
"31067","Seyé",2682,0,10053,0,0.0320656226696495,0,0.992170022371365,0,0.982475764354959,0,0.991424310216257,0,0.0134228187919463,0,0.185682326621924,0
"31075","Teabo",1674,0,6921,0,0.0579450418160096,0,0.983273596176822,0,0.985663082437276,0,0.973118279569892,0,0.022700119474313,0,0.191756272401434,0
"31004","Baca",1734,0,6195,0,0.0184544405997693,0,0.996539792387543,0,0.989042675893887,0,0.993656286043829,0,0.00749711649365629,0,0.103806228373702,0
"31003","Akil",3275,0,12285,0,0.0870229007633588,0,0.980763358778626,0,0.986564885496183,0,0.968549618320611,0,0.0305343511450382,0,0.234809160305344,0
"31022","Chikindzonot",1014,0,4363,0,0.109467455621302,0,0.976331360946746,0,0.979289940828402,0,0.965483234714004,0,0.0305719921104536,0,0.102564102564103,0
"31033","Halachó",5765,0,21255,0,0.0532523850823938,0,0.988551604509974,0,0.953512575888985,0,0.975195143104944,0,0.019774501300954,0,0.21266261925412,0
"31079","Tekax",11445,0,45062,0,0.0778505897771953,0,0.985670598514635,0,0.980777632153779,0,0.975797291393622,0,0.0301441677588467,0,0.159021406727829,0
"31059","Progreso",16545,0,66008,0,0.0116651556361438,0,1.09761257177395,0,1.0897552130553,0,1.09676639468117,0,0.0158960411000302,0,0.159262617104866,0
"31094","Tixméhuac",1419,0,5444,0,0.14446793516561,0,0.976744186046512,0,0.976039464411557,0,0.957011980267794,0,0.0443974630021142,0,0.181818181818182,0
"31084","Temax",1877,0,7037,0,0.0426212040490144,0,0.990942994139584,0,0.977623867874267,0,0.987213638785296,0,0.0101225359616409,0,0.166755460841769,0
"31029","Dzilam González",1921,0,6240,0,0.0515356585111921,0,0.977095262883915,0,0.980218636127017,0,0.993753253513795,0,0.00468505986465383,0,0.134825611660593,0
"31041","Kanasín",38536,0,141939,0,0.0112102968652688,0,1.02929728046502,0,1.02161615113141,0,1.02652065600996,0,0.00916026572555532,0,0.0633433672410214,0
"31038","Hunucmá",8936,0,35137,0,0.0266338406445837,0,0.991606982990152,0,0.975716204118174,0,0.990711727842435,0,0.00772157564905998,0,0.154767233661594,0
"31030","Dzitás",1079,0,4015,0,0.0658016682113068,0,0.959221501390176,0,0.935125115848007,0,0.932344763670065,0,0.0556070435588508,0,0.232622798887859,0
"31021","Chichimilá",2058,0,9406,0,0.117589893100097,0,0.948007774538387,0,0.960155490767736,0,0.93731778425656,0,0.0495626822157434,0,0.186103012633625,0
"31039","Ixil",1115,0,4186,0,0.0170403587443946,0,0.997309417040359,0,0.991031390134529,0,1.00089686098655,0,0.00358744394618834,0,0.0708520179372197,0
"31092","Tixcacalcupul",1933,0,7888,0,0.122090015519917,0,0.93585100879462,0,0.970512157268495,0,0.904811174340403,0,0.0951888256595965,0,0.218313502327988,0
"31018","Chapab",965,0,3385,0,0.0725388601036269,0,0.97720207253886,0,0.974093264248705,0,0.981347150259067,0,0.016580310880829,0,0.29119170984456,0
"31017","Chankom",1236,0,4686,0,0.140776699029126,0,0.961974110032362,0,0.97168284789644,0,0.967637540453074,0,0.0283171521035599,0,0.174757281553398,0
"31024","Chumayel",893,0,3244,0,0.0671892497200448,0,0.979843225083987,0,0.992161254199328,0,0.984322508398656,0,0.0111982082866741,0,0.166853303471445,0
"31031","Dzoncauich",790,0,2818,0,0.0569620253164557,0,0.982278481012658,0,0.989873417721519,0,0.992405063291139,0,0.010126582278481,0,0.186075949367089,0
"31011","Celestún",2369,0,8389,0,0.0481215702828198,0,0.982693119459688,0,0.974672857745884,0,0.96707471506965,0,0.0282819755170958,0,0.195018995356691,0
"31008","Calotmul",1157,0,3949,0,0.0726015557476232,0,0.971477960242005,0,0.980985306828003,0,0.969749351771824,0,0.0267934312878133,0,0.245462402765774,0
"32027","Melchor Ocampo",721,0,2736,0,0.0638002773925104,0,0.976421636615811,0,0.934812760055479,0,0.979195561719834,0,0.0180305131761442,0,0.0513176144244105,0
"32019","Jalpa",7065,0,25296,0,0.0086341118188252,0,0.996886058032555,0,0.990092002830856,0,0.991224345364473,0,0.0113234253361642,0,0.0246284501061571,0
"32003","Atolinga",766,0,2277,0,0.0221932114882507,0,0.994778067885117,0,0.990861618798956,0,0.989556135770235,0,0.00913838120104439,0,0.010443864229765,0
"32058","Santa María de la Paz",858,0,2767,0,0.0372960372960373,0,0.990675990675991,0,0.991841491841492,0,0.974358974358974,0,0.0256410256410256,0,0.0174825174825175,0
"32036","Ojocaliente",10417,0,44144,0,0.0110396467313046,0,1.03657482960545,0,1.02467121052126,0,1.01996736104445,0,0.0232312565997888,0,0.0324469616972257,0
"32035","Noria de Ángeles",4108,0,16284,0,0.0170399221032132,0,0.996592015579357,0,0.976387536514119,0,0.983933787731256,0,0.0192307692307692,0,0.0338364167478092,0
"32037","Pánuco",4676,0,17577,0,0.0198887938408896,0,1.00855431993157,0,0.976475620188195,0,1.00213857998289,0,0.0117621899059025,0,0.044054747647562,0
"32040","Sain Alto",5479,0,21844,0,0.0200766563241467,0,0.998174849425078,0,0.991604307355357,0,0.98777149114802,0,0.0155137798868407,0,0.033765285636065,0
"32033","Moyahua de Estrada",1434,0,4530,0,0.0292887029288703,0,1.00348675034868,0,0.996513249651325,0,1.00697350069735,0,0.00836820083682008,0,0.0244072524407252,0
