CVEGEO,NOMGEO,homicidio_doloso_2025,robo_veh_violencia_2025,n_inseguro_popw,tdpa_avg,no_tdpa_avg,punto_generador_count,no_punto_generador_count,m_avg,no_m_avg,a_avg,no_a_avg,b_avg,no_b_avg,c2_avg,no_c2_avg,c3_avg,no_c3_avg,t3s2_avg,no_t3s2_avg,t3s3_avg,no_t3s3_avg,t3s2r4_avg,no_t3s2r4_avg,otros_avg,no_otros_avg,aa_avg,no_aa_avg,bb_avg,no_bb_avg,cc_avg,no_cc_avg,IM_2020,no_IM_2020,IE,no_IE,TCVCU,no_TCVCU,ICE,no_ICE,VIVPAR_HAB,no_VIVPAR_HAB,POBTOT,no_POBTOT,pct_VPH_SINTIC,no_pct_VPH_SINTIC,pct_VPH_C_ELEC,no_pct_VPH_C_ELEC,pct_VPH_AGUADV,no_pct_VPH_AGUADV,pct_VPH_PISODT,no_pct_VPH_PISODT,pct_VPH_PISOTI,no_pct_VPH_PISOTI,pct_VPH_1CUART,no_pct_VPH_1CUART,n_schools_avg,no_n_schools_avg,pct_con_bebederos,no_pct_con_bebederos,pct_con_proteccion_civil,no_pct_con_proteccion_civil,pct_con_cancha,no_pct_con_cancha,avg_anio_creacion,no_avg_anio_creacion,km_carretera_fed,km_carretera_est,km_cuota,km_camino,km_vereda,km_vialidad_urbana,km_total,n_federal_offices,no_n_federal_offices,n_aerodromes,no_n_aerodromes,n_heliports,no_n_heliports,has_aerodrome,has_heliport,serv_dre,no_serv_dre,dren_cab,no_dren_cab,dren_plu,no_dren_plu,tot_conx,no_tot_conx,prest_nu,no_prest_nu,n_sites_total,n_aduana,n_puerto,n_puerto_fronterizo,n_terminal_multimodal,n_estacion_ferrocarril,n_zona_industrial,n_almacen,n_zona_libre,n_aeropuerto,n_aeropuerto_internacional,n_pista_aerea,n_muelle_embarcadero,n_terminal_transbordador,n_central_camionera,n_estacion_pesaje,n_caseta_inspeccion,n_estacion_combustible,n_estacion_policia,n_oficina_gobierno,n_palacio_gobierno,n_palacio_justicia,n_estacion_bomberos,n_hospital,n_emergencia_medica,n_primeros_auxilios,n_universidad,n_centro_investigacion,n_atractivo_turistico,n_hotel_motel,n_museo,n_monumento_historico,n_centro_cultural,n_centro_convenciones,n_lugar_esparcimiento,n_mirador,n_parque_diversiones,n_parque_animal,n_campo_golf,n_restaurante,n_balneario,n_ex_hacienda,n_presa_turistica,n_area_natural_protegida,n_zona_arqueologica,n_lago_laguna,n_cascada,n_pueblo_magico,n_cenote,n_gruta,n_ruinas,n_teleferico_funicular,n_museo_historia,n_museo_arte,n_museo_ciencia,n_museo_ninos,n_turismo_historico,n_turismo_natural,n_turismo_cultural,n_turismo_recreativo,n_turismo_total,has_aduana,has_puerto,has_puerto_fronterizo,has_aeropuerto,has_aeropuerto_internacional,has_estacion_ferrocarril,has_terminal_multimodal,has_zona_industrial,has_atractivo_turistico,has_hotel,has_tourism,dist_gasproc_cent,nearest_gasproc_cent,n_gasproc_25km_cent,n_gasproc_50km_cent,n_gasproc_100km_cent,dist_maritime_cent,nearest_maritime_cent,n_maritime_25km_cent,n_maritime_50km_cent,n_maritime_100km_cent,dist_petrochem_cent,nearest_petrochem_cent,n_petrochem_25km_cent,n_petrochem_50km_cent,n_petrochem_100km_cent,dist_refinery_cent,nearest_refinery_cent,n_refinery_25km_cent,n_refinery_50km_cent,n_refinery_100km_cent,dist_storage_cent,nearest_storage_cent,n_storage_25km_cent,n_storage_50km_cent,n_storage_100km_cent,dist_any_cent,n_any_25km_cent,n_any_50km_cent,n_any_100km_cent,dist_gasproc_edge,nearest_gasproc_edge,n_gasproc_25km_edge,n_gasproc_50km_edge,n_gasproc_100km_edge,dist_maritime_edge,nearest_maritime_edge,n_maritime_25km_edge,n_maritime_50km_edge,n_maritime_100km_edge,dist_petrochem_edge,nearest_petrochem_edge,n_petrochem_25km_edge,n_petrochem_50km_edge,n_petrochem_100km_edge,dist_refinery_edge,nearest_refinery_edge,n_refinery_25km_edge,n_refinery_50km_edge,n_refinery_100km_edge,dist_storage_edge,nearest_storage_edge,n_storage_25km_edge,n_storage_50km_edge,n_storage_100km_edge,dist_any_edge,n_any_25km_edge,n_any_50km_edge,n_any_100km_edge,n_hosted,hosts_any,km_ferrocarril_total,km_ferrocarril_operacion,km_ferrocarril_sin_uso,km_ferrocarril_carga,km_ferrocarril_pasajeros,km_ferrocarril_carga_pasajeros,km_ferrocarril_inactivo,km_ferromex,km_kcs_mexico,km_ferrosur,km_tren_maya,km_istmo_tehuantepec,km_coahuila_durango,km_ferrorvalle,km_tijuana_tecate,km_jalisco,km_mexico_toluca,km_ferrocarril_suburbano,km_puebla,km_sin_concesion,has_ferrocarril,has_ferrocarril_operacion,has_ferrocarril_carga,has_ferrocarril_pasajeros,has_ferrocarril_carga_pasajeros
20510,Santo Domingo Ixcatlán,0.0,0.0,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,50.7343198802279,0,0.0038021037555829,0,182,0,8.33429710733012,0,220,0,760,0,0.159090909090909,0,0.954545454545455,0,0.922727272727273,0,0.668181818181818,0,0.331818181818182,0,0.0772727272727273,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,2.46215676311792,0.0,8.3663084195562,0.264234711028591,6.62299507125986,17.7573859464128,1,0,0,1,0,1,0,0,2.0,0,0.0,1,0.0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.309082455771,CPG Matapionche,0,0,0,262.23086886573,TM Salina Cruz,0,0,0,278.414413606647,CP Independencia,0,0,0,262.476500411732,Refineria Ing. Antonio Dovali Jaime (Salina Cruz),0,0,0,87.3366766950069,TAR Oaxaca,0,0,1,87.3366766950069,0,0,1,256.906381005332,CPG Matapionche,0,0,0,259.899040402232,TM Salina Cruz,0,0,0,275.906579759734,CP Independencia,0,0,0,260.142094530545,Refineria Ing. Antonio Dovali Jaime (Salina Cruz),0,0,0,85.1565510135216,TAR Oaxaca,0,0,1,85.1565510135216,0,0,1,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
20511,Santo Domingo Nuxaá,0.0,0.0,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,48.2469529241055,0,0.0087874298874321,0,92,0,9.19346751948389,0,915,0,3335,0,0.230601092896175,0,0.93224043715847,0,0.612021857923497,0,0.838251366120219,0,0.161748633879781,0,0.0775956284153005,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,0.0,102.264865097665,14.3444089673184,4.18211952171514,121.18280455508,10,0,0,1,0,1,0,0,2.0,0,0.0,1,0.0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.116419099079,CPG Matapionche,0,0,0,229.023446046326,TM Salina Cruz,0,0,0,273.13643720394,CP Independencia,0,0,0,228.833169617336,Refineria Ing. Antonio Dovali Jaime (Salina Cruz),0,0,0,39.0610453315446,TAR Oaxaca,0,1,1,39.0610453315446,0,1,1,205.579684931219,CPG Matapionche,0,0,0,219.964710198174,TM Salina Cruz,0,0,0,263.59524808808,CP Independencia,0,0,0,219.761609999566,Refineria Ing. Antonio Dovali Jaime (Salina Cruz),0,0,0,29.9179140515314,TAR Oaxaca,0,1,1,29.9179140515314,0,1,1,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
20512,Santo Domingo Ozolotepec,0.0,0.0,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,50.9489728844747,0,0.0012164465450783,0,164,0,8.62936125556055,0,267,0,1101,0,0.183520599250936,0,0.9812734082397,0,1.0,0,0.812734082397004,0,0.187265917602996,0,0.0374531835205993,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,17.0953878361375,0.0,19.3597982494168,3.89350529370678,2.86065648513438,43.2093478643954,0,1,0,1,0,1,0,0,1.0,0,80.0,0,2.0,0,287,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.394080593224,CPG Area Coatzacoalcos,0,0,0,119.966687489945,TM Salina Cruz,0,0,0,271.41908900174,CP Cosoleacaque,0,0,0,120.924714310473,Refineria Ing. Antonio Dovali Jaime (Salina Cruz),0,0,0,107.259103594427,TAR Oaxaca,0,0,0,107.259103594427,0,0,0,290.843045550291,CPG Area Coatzacoalcos,0,0,0,113.181220190456,TM Salina Cruz,0,0,0,264.882328678814,CP Cosoleacaque,0,0,0,114.108398873303,Refineria Ing. Antonio Dovali Jaime (Salina Cruz),0,0,0,100.706045621357,TAR Oaxaca,0,0,0,100.706045621357,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
20513,Santo Domingo Petapa,3.999999999999985,0.0,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,53.1250978241592,0,0.0380304116093251,0,97,0,9.995212414019,0,2596,0,9027,0,0.128659476117103,0,0.956856702619414,0,0.974191063174114,0,0.88366718027735,0,0.114406779661017,0,0.14291217257319,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,0.0,70.1791248834744,28.3479499236678,8.14950813856802,106.67658294571,7,0,0,1,0,1,0,0,1.0,0,58.0,0,2.0,0,1500,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.798598703357,CPG Area Coatzacoalcos,0,0,0,76.393088794008,TM Salina Cruz,0,0,1,141.695176744817,CP Cosoleacaque,0,0,0,74.3240874681883,Refineria Ing. Antonio Dovali Jaime (Salina Cruz),0,0,1,75.9368957854667,TAR Salina Cruz,0,0,1,74.3240874681883,0,0,3,154.958626003225,CPG Area Coatzacoalcos,0,0,0,60.5032606670863,TM Salina Cruz,0,0,1,130.19653485052,CP Cosoleacaque,0,0,0,58.3820809089418,Refineria Ing. Antonio Dovali Jaime (Salina Cruz),0,0,1,60.0653677227779,TAR Salina Cruz,0,0,1,58.3820809089418,0,0,3,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
20514,Santo Domingo Roayaga,0.0,0.0,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,47.4991211588905,0,0.0015176314256186,0,236,0,6.81629128737427,0,247,0,941,0,0.417004048582996,0,0.955465587044534,0,0.987854251012146,0,0.40080971659919,0,0.595141700404858,0,0.0890688259109312,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,0.0,21.918703126724,0.0202321047088356,2.00687309477318,23.945808326206,1,0,0,1,0,1,0,0,1.0,0,60.0,0,2.0,0,180,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.150717716442,CPG Matapionche,0,0,0,159.474664036648,TM Salina Cruz,0,0,0,171.899647304879,CP Cosoleacaque,0,0,0,158.338340408227,Refineria Ing. Antonio Dovali Jaime (Salina Cruz),0,0,0,75.3532281928222,TAR Oaxaca,0,0,1,75.3532281928222,0,0,1,164.825991500617,CPG Matapionche,0,0,0,153.408279159069,TM Salina Cruz,0,0,0,164.422578915909,CP Cosoleacaque,0,0,0,152.191120688969,Refineria Ing. Antonio Dovali Jaime (Salina Cruz),0,0,0,69.3935531324235,TAR Oaxaca,0,0,1,69.3935531324235,0,0,1,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
20515,Santo Domingo Tehuantepec,20.0,54.999999999999886,28174.83687,5612.4807692307695,0,9.0,0,3.5820512820512818,0,80.87179487179488,0,2.398076923076923,0,6.533333333333333,0,1.5256410256410255,0,2.292948717948718,0,1.3435897435897437,0,1.2788461538461535,0,0.3262820512820513,0,84.45384615384614,0,2.348076923076923,0,13.198076923076924,0,55.2154760768848,0,0.678073708684574,0,87,0,11.2683329732341,0,19428,0,67739,0,0.0485381922997735,0,0.976734609841466,0,0.939674696314597,0,0.884239242330657,0,0.11231212682726,0,0.140415894585135,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,112.644937145437,21.202779294451,24.9208987456577,187.307467892494,12.4992451319263,23.8970784123781,383.058021036591,35,0,0,1,0,1,0,0,1.0,0,98.0,0,1.0,0,15617,0,1.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,1,0,1,236.299344077229,CPG Area Coatzacoalcos,0,0,0,21.7959439436493,TM Salina Cruz,1,1,1,213.177976476775,CP Cosoleacaque,0,0,0,22.2518512789059,Refineria Ing. Antonio Dovali Jaime (Salina Cruz),1,1,1,21.262301246724,TAR Salina Cruz,1,1,1,21.262301246724,3,3,3,174.559863753957,CPG Area Coatzacoalcos,0,0,0,8.4848100413504,TM Salina Cruz,1,1,1,149.049495630996,CP Cosoleacaque,0,0,0,6.43697794120248,Refineria Ing. Antonio Dovali Jaime (Salina Cruz),1,1,1,7.8727789635094,TAR Salina Cruz,1,1,1,6.43697794120248,3,3,3,0,False,34.484351,24.778048,9.706303,0.0,0.0,24.778048,9.706303,0.0,0.0,0.0,0.0,34.484351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1
20516,Santo Domingo Teojomulco,0.0,0.0,232.1017022,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,51.8718498461093,0,0.0404494110457222,0,184,0,8.55200108294198,0,1315,0,5260,0,0.114068441064639,0,0.980228136882129,0,0.992395437262357,0,0.807604562737643,0,0.191634980988593,0,0.0942965779467681,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,33.5555508000591,0.0,56.5329808127274,0.940072337018956,7.2461492690687,98.2747532188742,3,0,0,1,0,1,0,0,1.0,0,80.0,0,2.0,0,636,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.596574914431,CPG Matapionche,0,0,0,227.384545000914,TM Salina Cruz,0,0,0,322.385840830947,CP Independencia,0,0,0,227.903991967304,Refineria Ing. Antonio Dovali Jaime (Salina Cruz),0,0,0,80.1076249605531,TAR Oaxaca,0,0,1,80.1076249605531,0,0,1,263.813364346207,CPG Matapionche,0,0,0,215.16493665024,TM Salina Cruz,0,0,0,311.139654931695,CP Cosoleacaque,0,0,0,215.641315894767,Refineria Ing. Antonio Dovali Jaime (Salina Cruz),0,0,0,65.1862132845272,TAR Oaxaca,0,0,1,65.1862132845272,0,0,1,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
20517,Santo Domingo Tepuxtepec,0.0,0.0,1358.368421,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,46.6709890286738,0,0.0264751073007376,0,82,0,8.81533742332018,0,1463,0,6029,0,0.331510594668489,0,0.93028024606972,0,0.967190704032809,0,0.579630895420369,0,0.417634996582365,0,0.0334928229665072,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,19.8359803999241,3.32960389246219,19.8359803999241,64.1658263031958,1.57253844242147,8.17413924655194,114.517361092101,1,0,0,1,0,1,0,0,1.0,0,50.0,0,2.0,0,141,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.378788691242,CPG Matapionche,0,0,0,126.858514885448,TM Salina Cruz,0,0,0,195.532478411055,CP Cosoleacaque,0,0,0,126.176290040622,Refineria Ing. Antonio Dovali Jaime (Salina Cruz),0,0,0,69.9682153015088,TAR Oaxaca,0,0,1,69.9682153015088,0,0,1,207.332500078177,CPG Matapionche,0,0,0,116.372056210554,TM Salina Cruz,0,0,0,188.717745629154,CP Cosoleacaque,0,0,0,115.629789232923,Refineria Ing. Antonio Dovali Jaime (Salina Cruz),0,0,0,59.5148031701016,TAR Oaxaca,0,0,1,59.5148031701016,0,0,1,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
20518,Santo Domingo Tlatayápam,0.0,0.0,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,55.0780817116493,0,0.0014279255296993,0,73,0,10.6106464614336,0,42,0,113,0,0.0,0,1.0,0,1.0,0,0.880952380952381,0,0.119047619047619,0,0.0476190476190476,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,3.28460543895253,0.0,0.297937455313432,0.0582862905196136,2.1141584303858,5.75498761517137,0,1,0,1,0,1,0,0,2.0,0,0.0,1,0.0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.509018525561,CPG Matapionche,0,0,0,236.947131297518,TM Veracruz,0,0,0,236.754710667705,CP Independencia,0,0,0,266.449218345283,Refineria Ing. Antonio Dovali Jaime (Salina Cruz),0,0,0,76.0499125657535,TAR Oaxaca,0,0,1,76.0499125657535,0,0,1,202.493119700331,CPG Matapionche,0,0,0,235.051461344605,TM Veracruz,0,0,0,234.58692201959,CP Independencia,0,0,0,263.496678058994,Refineria Ing. Antonio Dovali Jaime (Salina Cruz),0,0,0,73.0976835172339,TAR Oaxaca,0,0,1,73.0976835172339,0,0,1,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
20519,Santo Domingo Tomaltepec,2.0,0.0,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,54.5397240877879,0,0.0185222011822798,0,14,0,11.3224511383558,0,916,0,3386,0,0.0152838427947598,0,0.994541484716157,0,0.920305676855895,0,0.864628820960699,0,0.135371179039301,0,0.0534934497816594,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.869799410082109,0.0,7.15816890309721,0.0,4.32378733158219,12.8614710052923,1,0,0,1,0,1,0,0,1.0,0,95.0,0,2.0,0,785,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.212526682643,CPG Matapionche,0,0,0,179.797826107721,TM Salina Cruz,0,0,0,234.307960175218,CP Cosoleacaque,0,0,0,179.424409599383,Refineria Ing. Antonio Dovali Jaime (Salina Cruz),0,0,0,13.7540677887556,TAR Oaxaca,1,1,1,13.7540677887556,1,1,1,198.890254695967,CPG Matapionche,0,0,0,176.637623812461,TM Salina Cruz,0,0,0,227.784303752892,CP Cosoleacaque,0,0,0,176.215295731006,Refineria Ing. Antonio Dovali Jaime (Salina Cruz),0,0,0,9.01648552574738,TAR Oaxaca,1,1,1,9.01648552574738,1,1,1,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
20520,Santo Domingo Tonalá,1.0,1.0,3338.099481,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,52.7208836589929,0,0.0650017680521164,0,107,0,9.85052297238311,0,1964,0,7393,0,0.0407331975560081,0,0.982688391038697,0,0.953665987780041,0,0.960794297352342,0,0.0371690427698574,0,0.0534623217922607,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,35.4371931581884,0.0,41.8854446426877,0.0,5.07179489692152,82.4481019302269,10,0,0,1,0,1,0,0,1.0,0,29.0,0,2.0,0,1764,0,1.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,1,233.674109722175,CPG Matapionche,0,0,0,258.425853943077,TM Veracruz,0,0,0,181.933884641701,CP Independencia,0,0,0,294.7722524794,Refineria Miguel Hidalgo (Tula),0,0,0,151.200571755524,TAR Oaxaca,0,0,0,151.200571755524,0,0,0,222.246695843594,CPG Matapionche,0,0,0,247.747939123536,TM Veracruz,0,0,0,173.85136184227,CP Independencia,0,0,0,285.995554276842,Refineria Miguel Hidalgo (Tula),0,0,0,141.120637644028,TAR Oaxaca,0,0,0,141.120637644028,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
20521,Santo Domingo Tonaltepec,0.0,0.0,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,53.1254366960545,0,0.0019464551785859,0,78,0,10.1319794519975,0,79,0,250,0,0.189873417721519,0,0.974683544303797,0,0.987341772151899,0,0.873417721518987,0,0.126582278481013,0,0.0632911392405063,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,0.0,14.6573857049399,0.075080551970261,2.55094523319641,17.2968944674853,0,1,0,1,0,1,0,0,2.0,0,0.0,1,0.0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.156660942645,CPG Matapionche,0,0,0,219.086690278627,TM Veracruz,0,0,0,216.538291978844,CP Independencia,0,0,0,279.611339472878,Refineria Ing. Antonio Dovali Jaime (Salina Cruz),0,0,0,90.4819186587525,TAR Oaxaca,0,0,1,90.4819186587525,0,0,1,185.824816357389,CPG Matapionche,0,0,0,216.690477747805,TM Veracruz,0,0,0,210.381039817568,CP Independencia,0,0,0,276.136255084051,Refineria Ing. Antonio Dovali Jaime (Salina Cruz),0,0,0,86.9245686832583,TAR Oaxaca,0,0,1,86.9245686832583,0,0,1,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
20522,Santo Domingo Xagacía,0.0,0.0,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,50.1929983998036,0,0.0069237130859092,0,113,0,8.98755170573212,0,350,0,1205,0,0.291428571428571,0,0.971428571428571,0,0.951428571428571,0,0.748571428571429,0,0.251428571428571,0,0.134285714285714,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.752363991768237,0.0,20.5306572076568,0.0,10.9939433077086,32.9169289008177,1,0,0,1,0,1,0,0,1.0,0,95.0,0,2.0,0,320,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.447850500931,CPG Matapionche,0,0,0,158.156862975102,TM Salina Cruz,0,0,0,203.220078464579,CP Cosoleacaque,0,0,0,157.461175734514,Refineria Ing. Antonio Dovali Jaime (Salina Cruz),0,0,0,46.1795651043761,TAR Oaxaca,0,1,1,46.1795651043761,0,1,1,188.604995874759,CPG Matapionche,0,0,0,152.593947502106,TM Salina Cruz,0,0,0,196.71750840885,CP Cosoleacaque,0,0,0,151.889462615573,Refineria Ing. Antonio Dovali Jaime (Salina Cruz),0,0,0,38.8876301800649,TAR Oaxaca,0,1,1,38.8876301800649,0,1,1,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
